"NSDUH_data.ID" "NSDUH_data.NEWRACE" "NSDUH_data.NEWRACE2"
"39666" 39666 1 1
"39667" 39667 7 7
"39668" 39668 1 1
"39669" 39669 2 2
"39670" 39670 5 5
"39671" 39671 1 1
"39672" 39672 6 6
"39673" 39673 1 1
"39674" 39674 7 7
"39675" 39675 1 1
"39676" 39676 1 1
"39677" 39677 1 1
"39678" 39678 1 1
"39679" 39679 7 7
"39680" 39680 1 1
"39681" 39681 7 7
"39682" 39682 7 7
"39683" 39683 7 7
"39684" 39684 2 2
"39685" 39685 1 1
"39686" 39686 7 7
"39687" 39687 1 1
"39688" 39688 1 1
"39689" 39689 5 5
"39690" 39690 6 6
"39691" 39691 7 7
"39692" 39692 1 1
"39693" 39693 7 7
"39694" 39694 7 7
"39695" 39695 1 1
"39696" 39696 1 1
"39697" 39697 1 1
"39698" 39698 1 1
"39699" 39699 3 3
"39700" 39700 1 1
"39701" 39701 7 7
"39702" 39702 7 7
"39703" 39703 2 2
"39704" 39704 7 7
"39705" 39705 1 1
"39706" 39706 2 2
"39707" 39707 7 7
"39708" 39708 1 1
"39709" 39709 1 1
"39710" 39710 1 1
"39711" 39711 7 7
"39712" 39712 7 7
"39713" 39713 1 1
"39714" 39714 1 1
"39715" 39715 7 7
"39716" 39716 1 1
"39717" 39717 2 2
"39718" 39718 1 1
"39719" 39719 1 1
"39720" 39720 1 1
"39721" 39721 2 2
"39722" 39722 1 1
"39723" 39723 7 7
"39724" 39724 1 1
"39725" 39725 1 1
"39726" 39726 6 6
"39727" 39727 1 1
"39728" 39728 1 1
"39729" 39729 1 1
"39730" 39730 7 7
"39731" 39731 7 7
"39732" 39732 1 1
"39733" 39733 7 7
"39734" 39734 2 2
"39735" 39735 1 1
"39736" 39736 1 1
"39737" 39737 7 7
"39738" 39738 1 1
"39739" 39739 1 1
"39740" 39740 5 5
"39741" 39741 6 6
"39742" 39742 7 7
"39743" 39743 1 1
"39744" 39744 1 1
"39745" 39745 7 7
"39746" 39746 7 7
"39747" 39747 1 1
"39748" 39748 1 1
"39749" 39749 1 1
"39750" 39750 7 7
"39751" 39751 2 2
"39752" 39752 1 1
"39753" 39753 1 1
"39754" 39754 1 1
"39755" 39755 1 1
"39756" 39756 1 1
"39757" 39757 7 7
"39758" 39758 7 7
"39759" 39759 4 4
"39760" 39760 6 6
"39761" 39761 1 1
"39762" 39762 1 1
"39763" 39763 1 1
"39764" 39764 1 1
"39765" 39765 1 1
"39766" 39766 2 2
"39767" 39767 3 3
"39768" 39768 1 1
"39769" 39769 2 2
"39770" 39770 7 7
"39771" 39771 1 1
"39772" 39772 1 1
"39773" 39773 1 1
"39774" 39774 1 1
"39775" 39775 1 1
"39776" 39776 2 2
"39777" 39777 6 6
"39778" 39778 7 7
"39779" 39779 1 1
"39780" 39780 5 5
"39781" 39781 7 7
"39782" 39782 1 1
"39783" 39783 1 1
"39784" 39784 1 1
"39785" 39785 1 1
"39786" 39786 7 7
"39787" 39787 1 1
"39788" 39788 7 7
"39789" 39789 1 1
"39790" 39790 2 2
"39791" 39791 1 1
"39792" 39792 1 1
"39793" 39793 7 7
"39794" 39794 7 7
"39795" 39795 1 1
"39796" 39796 2 2
"39797" 39797 2 2
"39798" 39798 7 7
"39799" 39799 7 7
"39800" 39800 1 1
"39801" 39801 7 7
"39802" 39802 7 7
"39803" 39803 1 1
"39804" 39804 1 1
"39805" 39805 1 1
"39806" 39806 4 4
"39807" 39807 1 1
"39808" 39808 5 5
"39809" 39809 1 1
"39810" 39810 1 1
"39811" 39811 2 2
"39812" 39812 7 7
"39813" 39813 1 1
"39814" 39814 2 2
"39815" 39815 1 1
"39816" 39816 5 5
"39817" 39817 1 1
"39818" 39818 7 7
"39819" 39819 1 1
"39820" 39820 7 7
"39821" 39821 1 1
"39822" 39822 1 1
"39823" 39823 1 1
"39824" 39824 1 1
"39825" 39825 1 1
"39826" 39826 1 1
"39827" 39827 1 1
"39828" 39828 1 1
"39829" 39829 1 1
"39830" 39830 7 7
"39831" 39831 6 6
"39832" 39832 6 6
"39833" 39833 1 1
"39834" 39834 1 1
"39835" 39835 7 7
"39836" 39836 1 1
"39837" 39837 1 1
"39838" 39838 7 7
"39839" 39839 2 2
"39840" 39840 5 5
"39841" 39841 1 1
"39842" 39842 1 1
"39843" 39843 1 1
"39844" 39844 1 1
"39845" 39845 1 1
"39846" 39846 2 2
"39847" 39847 1 1
"39848" 39848 1 1
"39849" 39849 7 7
"39850" 39850 2 2
"39851" 39851 7 7
"39852" 39852 7 7
"39853" 39853 5 5
"39854" 39854 1 1
"39855" 39855 1 1
"39856" 39856 5 5
"39857" 39857 1 1
"39858" 39858 1 1
"39859" 39859 7 7
"39860" 39860 7 7
"39861" 39861 1 1
"39862" 39862 1 1
"39863" 39863 7 7
"39864" 39864 7 7
"39865" 39865 2 2
"39866" 39866 2 2
"39867" 39867 1 1
"39868" 39868 1 1
"39869" 39869 1 1
"39870" 39870 7 7
"39871" 39871 3 3
"39872" 39872 1 1
"39873" 39873 7 7
"39874" 39874 6 6
"39875" 39875 1 1
"39876" 39876 1 1
"39877" 39877 7 7
"39878" 39878 1 1
"39879" 39879 1 1
"39880" 39880 1 1
"39881" 39881 1 1
"39882" 39882 1 1
"39883" 39883 1 1
"39884" 39884 6 6
"39885" 39885 1 1
"39886" 39886 1 1
"39887" 39887 1 1
"39888" 39888 1 1
"39889" 39889 7 7
"39890" 39890 3 3
"39891" 39891 1 1
"39892" 39892 1 1
"39893" 39893 1 1
"39894" 39894 2 2
"39895" 39895 1 1
"39896" 39896 7 7
"39897" 39897 1 1
"39898" 39898 2 2
"39899" 39899 1 1
"39900" 39900 1 1
"39901" 39901 7 7
"39902" 39902 1 1
"39903" 39903 5 5
"39904" 39904 2 2
"39905" 39905 1 1
"39906" 39906 1 1
"39907" 39907 1 1
"39908" 39908 7 7
"39909" 39909 7 7
"39910" 39910 7 7
"39911" 39911 1 1
"39912" 39912 1 1
"39913" 39913 2 2
"39914" 39914 2 2
"39915" 39915 2 2
"39916" 39916 7 7
"39917" 39917 1 1
"39918" 39918 1 1
"39919" 39919 1 1
"39920" 39920 1 1
"39921" 39921 1 1
"39922" 39922 7 7
"39923" 39923 1 1
"39924" 39924 6 6
"39925" 39925 2 2
"39926" 39926 2 2
"39927" 39927 1 1
"39928" 39928 1 1
"39929" 39929 1 1
"39930" 39930 2 2
"39931" 39931 1 1
"39932" 39932 2 2
"39933" 39933 1 1
"39934" 39934 1 1
"39935" 39935 1 1
"39936" 39936 2 2
"39937" 39937 7 7
"39938" 39938 1 1
"39939" 39939 2 2
"39940" 39940 1 1
"39941" 39941 6 6
"39942" 39942 1 1
"39943" 39943 3 3
"39944" 39944 1 1
"39945" 39945 1 1
"39946" 39946 7 7
"39947" 39947 5 5
"39948" 39948 1 1
"39949" 39949 1 1
"39950" 39950 7 7
"39951" 39951 1 1
"39952" 39952 1 1
"39953" 39953 1 1
"39954" 39954 7 7
"39955" 39955 1 1
"39956" 39956 1 1
"39957" 39957 5 5
"39958" 39958 1 1
"39959" 39959 2 2
"39960" 39960 2 2
"39961" 39961 1 1
"39962" 39962 1 1
"39963" 39963 1 1
"39964" 39964 1 1
"39965" 39965 7 7
"39966" 39966 7 7
"39967" 39967 1 1
"39968" 39968 1 1
"39969" 39969 1 1
"39970" 39970 7 7
"39971" 39971 1 1
"39972" 39972 7 7
"39973" 39973 1 1
"39974" 39974 7 7
"39975" 39975 1 1
"39976" 39976 1 1
"39977" 39977 7 7
"39978" 39978 1 1
"39979" 39979 1 1
"39980" 39980 1 1
"39981" 39981 1 1
"39982" 39982 2 2
"39983" 39983 2 2
"39984" 39984 1 1
"39985" 39985 1 1
"39986" 39986 1 1
"39987" 39987 7 7
"39988" 39988 1 1
"39989" 39989 1 1
"39990" 39990 1 1
"39991" 39991 7 7
"39992" 39992 6 6
"39993" 39993 1 1
"39994" 39994 1 1
"39995" 39995 1 1
"39996" 39996 1 1
"39997" 39997 2 2
"39998" 39998 6 6
"39999" 39999 2 2
"40000" 40000 1 1
"40001" 40001 7 7
"40002" 40002 1 1
"40003" 40003 1 1
"40004" 40004 1 1
"40005" 40005 5 5
"40006" 40006 7 7
"40007" 40007 1 1
"40008" 40008 1 1
"40009" 40009 1 1
"40010" 40010 1 1
"40011" 40011 2 2
"40012" 40012 1 1
"40013" 40013 7 7
"40014" 40014 7 7
"40015" 40015 5 5
"40016" 40016 7 7
"40017" 40017 3 3
"40018" 40018 1 1
"40019" 40019 1 1
"40020" 40020 7 7
"40021" 40021 1 1
"40022" 40022 1 1
"40023" 40023 2 2
"40024" 40024 2 2
"40025" 40025 1 1
"40026" 40026 6 6
"40027" 40027 2 2
"40028" 40028 4 4
"40029" 40029 3 3
"40030" 40030 7 7
"40031" 40031 1 1
"40032" 40032 1 1
"40033" 40033 1 1
"40034" 40034 1 1
"40035" 40035 2 2
"40036" 40036 1 1
"40037" 40037 1 1
"40038" 40038 2 2
"40039" 40039 1 1
"40040" 40040 1 1
"40041" 40041 1 1
"40042" 40042 6 6
"40043" 40043 7 7
"40044" 40044 1 1
"40045" 40045 1 1
"40046" 40046 2 2
"40047" 40047 6 6
"40048" 40048 7 7
"40049" 40049 2 2
"40050" 40050 7 7
"40051" 40051 1 1
"40052" 40052 1 1
"40053" 40053 1 1
"40054" 40054 1 1
"40055" 40055 1 1
"40056" 40056 2 2
"40057" 40057 1 1
"40058" 40058 1 1
"40059" 40059 7 7
"40060" 40060 1 1
"40061" 40061 1 1
"40062" 40062 5 5
"40063" 40063 1 1
"40064" 40064 1 1
"40065" 40065 1 1
"40066" 40066 1 1
"40067" 40067 2 2
"40068" 40068 4 4
"40069" 40069 1 1
"40070" 40070 1 1
"40071" 40071 5 5
"40072" 40072 1 1
"40073" 40073 1 1
"40074" 40074 1 1
"40075" 40075 2 2
"40076" 40076 2 2
"40077" 40077 1 1
"40078" 40078 1 1
"40079" 40079 1 1
"40080" 40080 1 1
"40081" 40081 1 1
"40082" 40082 7 7
"40083" 40083 1 1
"40084" 40084 7 7
"40085" 40085 2 2
"40086" 40086 2 2
"40087" 40087 1 1
"40088" 40088 2 2
"40089" 40089 1 1
"40090" 40090 1 1
"40091" 40091 1 1
"40092" 40092 1 1
"40093" 40093 6 6
"40094" 40094 2 2
"40095" 40095 1 1
"40096" 40096 5 5
"40097" 40097 1 1
"40098" 40098 7 7
"40099" 40099 1 1
"40100" 40100 1 1
"40101" 40101 1 1
"40102" 40102 1 1
"40103" 40103 7 7
"40104" 40104 1 1
"40105" 40105 1 1
"40106" 40106 2 2
"40107" 40107 1 1
"40108" 40108 6 6
"40109" 40109 2 2
"40110" 40110 1 1
"40111" 40111 1 1
"40112" 40112 5 5
"40113" 40113 1 1
"40114" 40114 1 1
"40115" 40115 1 1
"40116" 40116 1 1
"40117" 40117 1 1
"40118" 40118 1 1
"40119" 40119 1 1
"40120" 40120 7 7
"40121" 40121 1 1
"40122" 40122 1 1
"40123" 40123 1 1
"40124" 40124 1 1
"40125" 40125 1 1
"40126" 40126 6 6
"40127" 40127 1 1
"40128" 40128 1 1
"40129" 40129 7 7
"40130" 40130 1 1
"40131" 40131 1 1
"40132" 40132 1 1
"40133" 40133 7 7
"40134" 40134 7 7
"40135" 40135 1 1
"40136" 40136 2 2
"40137" 40137 1 1
"40138" 40138 2 2
"40139" 40139 1 1
"40140" 40140 1 1
"40141" 40141 3 3
"40142" 40142 1 1
"40143" 40143 1 1
"40144" 40144 1 1
"40145" 40145 1 1
"40146" 40146 6 6
"40147" 40147 1 1
"40148" 40148 1 1
"40149" 40149 1 1
"40150" 40150 1 1
"40151" 40151 5 5
"40152" 40152 2 2
"40153" 40153 7 7
"40154" 40154 1 1
"40155" 40155 1 1
"40156" 40156 1 1
"40157" 40157 5 5
"40158" 40158 7 7
"40159" 40159 1 1
"40160" 40160 1 1
"40161" 40161 1 1
"40162" 40162 7 7
"40163" 40163 7 7
"40164" 40164 1 1
"40165" 40165 1 1
"40166" 40166 2 2
"40167" 40167 7 7
"40168" 40168 1 1
"40169" 40169 1 1
"40170" 40170 1 1
"40171" 40171 1 1
"40172" 40172 1 1
"40173" 40173 7 7
"40174" 40174 4 4
"40175" 40175 7 7
"40176" 40176 2 2
"40177" 40177 1 1
"40178" 40178 1 1
"40179" 40179 7 7
"40180" 40180 1 1
"40181" 40181 1 1
"40182" 40182 1 1
"40183" 40183 1 1
"40184" 40184 2 2
"40185" 40185 1 1
"40186" 40186 1 1
"40187" 40187 1 1
"40188" 40188 1 1
"40189" 40189 7 7
"40190" 40190 1 1
"40191" 40191 1 1
"40192" 40192 7 7
"40193" 40193 2 2
"40194" 40194 1 1
"40195" 40195 7 7
"40196" 40196 1 1
"40197" 40197 1 1
"40198" 40198 1 1
"40199" 40199 1 1
"40200" 40200 1 1
"40201" 40201 7 7
"40202" 40202 1 1
"40203" 40203 1 1
"40204" 40204 1 1
"40205" 40205 1 1
"40206" 40206 2 2
"40207" 40207 6 6
"40208" 40208 1 1
"40209" 40209 7 7
"40210" 40210 1 1
"40211" 40211 7 7
"40212" 40212 1 1
"40213" 40213 1 1
"40214" 40214 1 1
"40215" 40215 1 1
"40216" 40216 1 1
"40217" 40217 1 1
"40218" 40218 3 3
"40219" 40219 6 6
"40220" 40220 1 1
"40221" 40221 1 1
"40222" 40222 1 1
"40223" 40223 1 1
"40224" 40224 7 7
"40225" 40225 1 1
"40226" 40226 2 2
"40227" 40227 1 1
"40228" 40228 6 6
"40229" 40229 1 1
"40230" 40230 1 1
"40231" 40231 7 7
"40232" 40232 7 7
"40233" 40233 1 1
"40234" 40234 7 7
"40235" 40235 1 1
"40236" 40236 2 2
"40237" 40237 2 2
"40238" 40238 1 1
"40239" 40239 2 2
"40240" 40240 1 1
"40241" 40241 2 2
"40242" 40242 2 2
"40243" 40243 7 7
"40244" 40244 1 1
"40245" 40245 1 1
"40246" 40246 1 1
"40247" 40247 1 1
"40248" 40248 5 5
"40249" 40249 2 2
"40250" 40250 1 1
"40251" 40251 7 7
"40252" 40252 2 2
"40253" 40253 1 1
"40254" 40254 1 1
"40255" 40255 1 1
"40256" 40256 7 7
"40257" 40257 1 1
"40258" 40258 7 7
"40259" 40259 5 5
"40260" 40260 1 1
"40261" 40261 2 2
"40262" 40262 1 1
"40263" 40263 1 1
"40264" 40264 2 2
"40265" 40265 1 1
"40266" 40266 1 1
"40267" 40267 1 1
"40268" 40268 1 1
"40269" 40269 1 1
"40270" 40270 1 1
"40271" 40271 7 7
"40272" 40272 1 1
"40273" 40273 1 1
"40274" 40274 1 1
"40275" 40275 1 1
"40276" 40276 2 2
"40277" 40277 2 2
"40278" 40278 1 1
"40279" 40279 7 7
"40280" 40280 2 2
"40281" 40281 1 1
"40282" 40282 2 2
"40283" 40283 1 1
"40284" 40284 1 1
"40285" 40285 1 1
"40286" 40286 7 7
"40287" 40287 1 1
"40288" 40288 1 1
"40289" 40289 2 2
"40290" 40290 1 1
"40291" 40291 1 1
"40292" 40292 2 2
"40293" 40293 1 1
"40294" 40294 2 2
"40295" 40295 2 2
"40296" 40296 6 6
"40297" 40297 1 1
"40298" 40298 1 1
"40299" 40299 1 1
"40300" 40300 5 5
"40301" 40301 1 1
"40302" 40302 1 1
"40303" 40303 1 1
"40304" 40304 1 1
"40305" 40305 1 1
"40306" 40306 1 1
"40307" 40307 1 1
"40308" 40308 1 1
"40309" 40309 1 1
"40310" 40310 6 6
"40311" 40311 7 7
"40312" 40312 1 1
"40313" 40313 7 7
"40314" 40314 1 1
"40315" 40315 7 7
"40316" 40316 1 1
"40317" 40317 7 7
"40318" 40318 2 2
"40319" 40319 7 7
"40320" 40320 1 1
"40321" 40321 2 2
"40322" 40322 1 1
"40323" 40323 1 1
"40324" 40324 1 1
"40325" 40325 1 1
"40326" 40326 1 1
"40327" 40327 7 7
"40328" 40328 1 1
"40329" 40329 6 6
"40330" 40330 7 7
"40331" 40331 1 1
"40332" 40332 5 5
"40333" 40333 1 1
"40334" 40334 1 1
"40335" 40335 1 1
"40336" 40336 1 1
"40337" 40337 1 1
"40338" 40338 1 1
"40339" 40339 1 1
"40340" 40340 1 1
"40341" 40341 2 2
"40342" 40342 1 1
"40343" 40343 1 1
"40344" 40344 1 1
"40345" 40345 1 1
"40346" 40346 1 1
"40347" 40347 2 2
"40348" 40348 1 1
"40349" 40349 1 1
"40350" 40350 6 6
"40351" 40351 7 7
"40352" 40352 1 1
"40353" 40353 1 1
"40354" 40354 7 7
"40355" 40355 1 1
"40356" 40356 1 1
"40357" 40357 7 7
"40358" 40358 1 1
"40359" 40359 1 1
"40360" 40360 1 1
"40361" 40361 1 1
"40362" 40362 6 6
"40363" 40363 1 1
"40364" 40364 1 1
"40365" 40365 1 1
"40366" 40366 1 1
"40367" 40367 5 5
"40368" 40368 1 1
"40369" 40369 1 1
"40370" 40370 5 5
"40371" 40371 1 1
"40372" 40372 1 1
"40373" 40373 7 7
"40374" 40374 1 1
"40375" 40375 1 1
"40376" 40376 6 6
"40377" 40377 1 1
"40378" 40378 7 7
"40379" 40379 1 1
"40380" 40380 1 1
"40381" 40381 1 1
"40382" 40382 2 2
"40383" 40383 1 1
"40384" 40384 1 1
"40385" 40385 1 1
"40386" 40386 2 2
"40387" 40387 1 1
"40388" 40388 1 1
"40389" 40389 1 1
"40390" 40390 1 1
"40391" 40391 2 2
"40392" 40392 2 2
"40393" 40393 1 1
"40394" 40394 7 7
"40395" 40395 3 3
"40396" 40396 1 1
"40397" 40397 1 1
"40398" 40398 2 2
"40399" 40399 1 1
"40400" 40400 1 1
"40401" 40401 7 7
"40402" 40402 1 1
"40403" 40403 1 1
"40404" 40404 1 1
"40405" 40405 2 2
"40406" 40406 7 7
"40407" 40407 1 1
"40408" 40408 7 7
"40409" 40409 1 1
"40410" 40410 7 7
"40411" 40411 1 1
"40412" 40412 7 7
"40413" 40413 7 7
"40414" 40414 1 1
"40415" 40415 1 1
"40416" 40416 7 7
"40417" 40417 5 5
"40418" 40418 1 1
"40419" 40419 1 1
"40420" 40420 1 1
"40421" 40421 1 1
"40422" 40422 1 1
"40423" 40423 7 7
"40424" 40424 1 1
"40425" 40425 1 1
"40426" 40426 1 1
"40427" 40427 1 1
"40428" 40428 1 1
"40429" 40429 7 7
"40430" 40430 1 1
"40431" 40431 1 1
"40432" 40432 1 1
"40433" 40433 2 2
"40434" 40434 1 1
"40435" 40435 7 7
"40436" 40436 1 1
"40437" 40437 1 1
"40438" 40438 1 1
"40439" 40439 1 1
"40440" 40440 1 1
"40441" 40441 7 7
"40442" 40442 7 7
"40443" 40443 7 7
"40444" 40444 7 7
"40445" 40445 7 7
"40446" 40446 1 1
"40447" 40447 7 7
"40448" 40448 3 3
"40449" 40449 1 1
"40450" 40450 7 7
"40451" 40451 1 1
"40452" 40452 4 4
"40453" 40453 7 7
"40454" 40454 2 2
"40455" 40455 1 1
"40456" 40456 1 1
"40457" 40457 7 7
"40458" 40458 1 1
"40459" 40459 6 6
"40460" 40460 1 1
"40461" 40461 2 2
"40462" 40462 7 7
"40463" 40463 1 1
"40464" 40464 6 6
"40465" 40465 7 7
"40466" 40466 1 1
"40467" 40467 1 1
"40468" 40468 1 1
"40469" 40469 1 1
"40470" 40470 1 1
"40471" 40471 1 1
"40472" 40472 1 1
"40473" 40473 1 1
"40474" 40474 1 1
"40475" 40475 7 7
"40476" 40476 2 2
"40477" 40477 2 2
"40478" 40478 2 2
"40479" 40479 1 1
"40480" 40480 1 1
"40481" 40481 2 2
"40482" 40482 1 1
"40483" 40483 2 2
"40484" 40484 1 1
"40485" 40485 1 1
"40486" 40486 7 7
"40487" 40487 7 7
"40488" 40488 1 1
"40489" 40489 1 1
"40490" 40490 7 7
"40491" 40491 1 1
"40492" 40492 1 1
"40493" 40493 7 7
"40494" 40494 1 1
"40495" 40495 1 1
"40496" 40496 7 7
"40497" 40497 7 7
"40498" 40498 1 1
"40499" 40499 1 1
"40500" 40500 2 2
"40501" 40501 7 7
"40502" 40502 1 1
"40503" 40503 2 2
"40504" 40504 2 2
"40505" 40505 5 5
"40506" 40506 1 1
"40507" 40507 1 1
"40508" 40508 1 1
"40509" 40509 1 1
"40510" 40510 2 2
"40511" 40511 1 1
"40512" 40512 1 1
"40513" 40513 1 1
"40514" 40514 2 2
"40515" 40515 2 2
"40516" 40516 1 1
"40517" 40517 1 1
"40518" 40518 1 1
"40519" 40519 1 1
"40520" 40520 1 1
"40521" 40521 1 1
"40522" 40522 1 1
"40523" 40523 1 1
"40524" 40524 1 1
"40525" 40525 1 1
"40526" 40526 5 5
"40527" 40527 1 1
"40528" 40528 1 1
"40529" 40529 1 1
"40530" 40530 1 1
"40531" 40531 1 1
"40532" 40532 1 1
"40533" 40533 1 1
"40534" 40534 1 1
"40535" 40535 7 7
"40536" 40536 1 1
"40537" 40537 2 2
"40538" 40538 1 1
"40539" 40539 1 1
"40540" 40540 4 4
"40541" 40541 1 1
"40542" 40542 1 1
"40543" 40543 1 1
"40544" 40544 7 7
"40545" 40545 7 7
"40546" 40546 1 1
"40547" 40547 5 5
"40548" 40548 1 1
"40549" 40549 1 1
"40550" 40550 1 1
"40551" 40551 2 2
"40552" 40552 7 7
"40553" 40553 2 2
"40554" 40554 7 7
"40555" 40555 1 1
"40556" 40556 1 1
"40557" 40557 1 1
"40558" 40558 1 1
"40559" 40559 2 2
"40560" 40560 1 1
"40561" 40561 1 1
"40562" 40562 1 1
"40563" 40563 5 5
"40564" 40564 1 1
"40565" 40565 5 5
"40566" 40566 1 1
"40567" 40567 7 7
"40568" 40568 3 3
"40569" 40569 1 1
"40570" 40570 7 7
"40571" 40571 1 1
"40572" 40572 7 7
"40573" 40573 6 6
"40574" 40574 7 7
"40575" 40575 1 1
"40576" 40576 1 1
"40577" 40577 1 1
"40578" 40578 6 6
"40579" 40579 7 7
"40580" 40580 1 1
"40581" 40581 7 7
"40582" 40582 7 7
"40583" 40583 1 1
"40584" 40584 1 1
"40585" 40585 1 1
"40586" 40586 5 5
"40587" 40587 2 2
"40588" 40588 7 7
"40589" 40589 2 2
"40590" 40590 6 6
"40591" 40591 3 3
"40592" 40592 2 2
"40593" 40593 2 2
"40594" 40594 2 2
"40595" 40595 1 1
"40596" 40596 7 7
"40597" 40597 1 1
"40598" 40598 6 6
"40599" 40599 1 1
"40600" 40600 1 1
"40601" 40601 7 7
"40602" 40602 1 1
"40603" 40603 1 1
"40604" 40604 1 1
"40605" 40605 1 1
"40606" 40606 1 1
"40607" 40607 1 1
"40608" 40608 1 1
"40609" 40609 1 1
"40610" 40610 1 1
"40611" 40611 1 1
"40612" 40612 3 3
"40613" 40613 2 2
"40614" 40614 2 2
"40615" 40615 1 1
"40616" 40616 5 5
"40617" 40617 1 1
"40618" 40618 1 1
"40619" 40619 1 1
"40620" 40620 1 1
"40621" 40621 7 7
"40622" 40622 1 1
"40623" 40623 7 7
"40624" 40624 1 1
"40625" 40625 7 7
"40626" 40626 1 1
"40627" 40627 1 1
"40628" 40628 1 1
"40629" 40629 1 1
"40630" 40630 1 1
"40631" 40631 1 1
"40632" 40632 1 1
"40633" 40633 1 1
"40634" 40634 1 1
"40635" 40635 1 1
"40636" 40636 1 1
"40637" 40637 1 1
"40638" 40638 1 1
"40639" 40639 7 7
"40640" 40640 1 1
"40641" 40641 1 1
"40642" 40642 2 2
"40643" 40643 7 7
"40644" 40644 1 1
"40645" 40645 7 7
"40646" 40646 1 1
"40647" 40647 1 1
"40648" 40648 1 1
"40649" 40649 2 2
"40650" 40650 7 7
"40651" 40651 1 1
"40652" 40652 1 1
"40653" 40653 1 1
"40654" 40654 2 2
"40655" 40655 7 7
"40656" 40656 5 5
"40657" 40657 7 7
"40658" 40658 1 1
"40659" 40659 1 1
"40660" 40660 2 2
"40661" 40661 1 1
"40662" 40662 1 1
"40663" 40663 1 1
"40664" 40664 2 2
"40665" 40665 1 1
"40666" 40666 1 1
"40667" 40667 1 1
"40668" 40668 5 5
"40669" 40669 7 7
"40670" 40670 1 1
"40671" 40671 7 7
"40672" 40672 7 7
"40673" 40673 1 1
"40674" 40674 5 5
"40675" 40675 1 1
"40676" 40676 1 1
"40677" 40677 7 7
"40678" 40678 2 2
"40679" 40679 1 1
"40680" 40680 1 1
"40681" 40681 6 6
"40682" 40682 7 7
"40683" 40683 7 7
"40684" 40684 5 5
"40685" 40685 7 7
"40686" 40686 6 6
"40687" 40687 1 1
"40688" 40688 5 5
"40689" 40689 1 1
"40690" 40690 7 7
"40691" 40691 2 2
"40692" 40692 1 1
"40693" 40693 2 2
"40694" 40694 1 1
"40695" 40695 1 1
"40696" 40696 1 1
"40697" 40697 1 1
"40698" 40698 2 2
"40699" 40699 1 1
"40700" 40700 1 1
"40701" 40701 3 3
"40702" 40702 7 7
"40703" 40703 1 1
"40704" 40704 1 1
"40705" 40705 3 3
"40706" 40706 7 7
"40707" 40707 2 2
"40708" 40708 1 1
"40709" 40709 1 1
"40710" 40710 1 1
"40711" 40711 1 1
"40712" 40712 7 7
"40713" 40713 5 5
"40714" 40714 1 1
"40715" 40715 7 7
"40716" 40716 1 1
"40717" 40717 1 1
"40718" 40718 1 1
"40719" 40719 1 1
"40720" 40720 2 2
"40721" 40721 1 1
"40722" 40722 1 1
"40723" 40723 7 7
"40724" 40724 1 1
"40725" 40725 1 1
"40726" 40726 7 7
"40727" 40727 1 1
"40728" 40728 1 1
"40729" 40729 7 7
"40730" 40730 1 1
"40731" 40731 7 7
"40732" 40732 1 1
"40733" 40733 1 1
"40734" 40734 1 1
"40735" 40735 7 7
"40736" 40736 1 1
"40737" 40737 1 1
"40738" 40738 1 1
"40739" 40739 1 1
"40740" 40740 7 7
"40741" 40741 1 1
"40742" 40742 2 2
"40743" 40743 1 1
"40744" 40744 5 5
"40745" 40745 1 1
"40746" 40746 1 1
"40747" 40747 5 5
"40748" 40748 7 7
"40749" 40749 5 5
"40750" 40750 7 7
"40751" 40751 2 2
"40752" 40752 1 1
"40753" 40753 7 7
"40754" 40754 3 3
"40755" 40755 3 3
"40756" 40756 2 2
"40757" 40757 1 1
"40758" 40758 1 1
"40759" 40759 7 7
"40760" 40760 1 1
"40761" 40761 1 1
"40762" 40762 2 2
"40763" 40763 1 1
"40764" 40764 1 1
"40765" 40765 1 1
"40766" 40766 1 1
"40767" 40767 2 2
"40768" 40768 7 7
"40769" 40769 7 7
"40770" 40770 1 1
"40771" 40771 2 2
"40772" 40772 5 5
"40773" 40773 1 1
"40774" 40774 7 7
"40775" 40775 1 1
"40776" 40776 1 1
"40777" 40777 2 2
"40778" 40778 7 7
"40779" 40779 6 6
"40780" 40780 1 1
"40781" 40781 1 1
"40782" 40782 7 7
"40783" 40783 1 1
"40784" 40784 6 6
"40785" 40785 2 2
"40786" 40786 1 1
"40787" 40787 1 1
"40788" 40788 5 5
"40789" 40789 1 1
"40790" 40790 1 1
"40791" 40791 1 1
"40792" 40792 1 1
"40793" 40793 1 1
"40794" 40794 7 7
"40795" 40795 7 7
"40796" 40796 1 1
"40797" 40797 2 2
"40798" 40798 1 1
"40799" 40799 1 1
"40800" 40800 2 2
"40801" 40801 1 1
"40802" 40802 7 7
"40803" 40803 1 1
"40804" 40804 1 1
"40805" 40805 7 7
"40806" 40806 1 1
"40807" 40807 1 1
"40808" 40808 7 7
"40809" 40809 1 1
"40810" 40810 2 2
"40811" 40811 4 4
"40812" 40812 1 1
"40813" 40813 1 1
"40814" 40814 1 1
"40815" 40815 7 7
"40816" 40816 1 1
"40817" 40817 1 1
"40818" 40818 1 1
"40819" 40819 1 1
"40820" 40820 1 1
"40821" 40821 1 1
"40822" 40822 1 1
"40823" 40823 2 2
"40824" 40824 1 1
"40825" 40825 1 1
"40826" 40826 1 1
"40827" 40827 1 1
